id,source,target,type,source_type,target_type
20727,9129,2444,copied by,Expression,Person
20728,9134,2448,copied by,Expression,Person
20729,9135,2448,copied by,Expression,Person
20730,9136,2448,copied by,Expression,Person
20731,9137,2448,copied by,Expression,Person
20732,9138,2456,copied by,Expression,Person
20733,9139,2462,copied by,Expression,Person
20734,9147,2477,copied by,Expression,Person
20735,9148,2480,copied by,Expression,Person
20736,9157,2520,copied by,Expression,Person
20737,9159,2530,copied by,Expression,Person
20738,9164,2537,copied by,Expression,Person
20739,9165,2538,copied by,Expression,Person
20740,9169,2557,copied by,Expression,Person
20741,9171,2559,copied by,Expression,Person
20742,9172,2560,copied by,Expression,Person
20743,9173,1987,copied by,Expression,Person
20744,9175,2567,copied by,Expression,Person
20745,8543,2572,copied by,Expression,Person
20746,8549,2578,copied by,Expression,Person
20747,8581,2580,copied by,Expression,Person
20748,8595,2608,copied by,Expression,Person
20749,8539,2624,copied by,Expression,Person
20750,8602,2631,copied by,Expression,Person
20751,8504,2688,copied by,Expression,Person
20752,8506,2702,copied by,Expression,Person
20753,8691,2737,copied by,Expression,Person
20754,9176,2567,copied by,Expression,Person
20755,9180,2754,copied by,Expression,Person
20756,9181,2757,copied by,Expression,Person
20757,8755,2807,copied by,Expression,Person
20758,9186,891,copied by,Expression,Person
20759,9190,2828,copied by,Expression,Person
20760,9191,2829,copied by,Expression,Person
20761,9192,2833,copied by,Expression,Person
20762,8781,2872,copied by,Expression,Person
20763,8797,2896,copied by,Expression,Person
20764,8899,2976,copied by,Expression,Person
20765,9193,1645,copied by,Expression,Person
20766,9194,2977,copied by,Expression,Person
20767,9195,2977,copied by,Expression,Person
20768,9196,2977,copied by,Expression,Person
20769,9197,2977,copied by,Expression,Person
20770,9198,2977,copied by,Expression,Person
20771,9199,2977,copied by,Expression,Person
20772,9200,2977,copied by,Expression,Person
20773,9201,2977,copied by,Expression,Person
20774,9202,2977,copied by,Expression,Person
20775,9203,2977,copied by,Expression,Person
20776,9208,3006,copied by,Expression,Person
20777,9209,3009,copied by,Expression,Person
20778,8930,3019,copied by,Expression,Person
20779,9210,3024,copied by,Expression,Person
20780,9211,3024,copied by,Expression,Person
20781,9217,3038,copied by,Expression,Person
20782,8943,422,copied by,Expression,Person
20783,8948,3061,copied by,Expression,Person
20784,8951,3067,copied by,Expression,Person
20785,8952,2214,copied by,Expression,Person
20786,8953,960,copied by,Expression,Person
20787,8974,3081,copied by,Expression,Person
20788,8978,3083,copied by,Expression,Person
20789,9245,3090,copied by,Expression,Person
20790,9246,3092,copied by,Expression,Person
20791,9249,3101,copied by,Expression,Person
20792,9251,3106,copied by,Expression,Person
20793,9252,3106,copied by,Expression,Person
20794,9253,3106,copied by,Expression,Person
20795,9254,3106,copied by,Expression,Person
20796,9255,3106,copied by,Expression,Person
20797,9256,3106,copied by,Expression,Person
20798,9257,3106,copied by,Expression,Person
20799,9055,3121,copied by,Expression,Person
20800,9277,3009,copied by,Expression,Person
20801,9278,3009,copied by,Expression,Person
20802,9281,3131,copied by,Expression,Person
20803,9289,2148,copied by,Expression,Person
20804,9292,3137,copied by,Expression,Person
20805,9294,1641,copied by,Expression,Person
20806,9300,2292,copied by,Expression,Person
20807,9301,3148,copied by,Expression,Person
20808,9303,3153,copied by,Expression,Person
20809,9304,3154,copied by,Expression,Person
20810,9313,3155,copied by,Expression,Person
20811,9314,3155,copied by,Expression,Person
20812,9333,3162,copied by,Expression,Person
20813,9335,3169,copied by,Expression,Person
20814,9336,3174,copied by,Expression,Person
20815,9350,3189,copied by,Expression,Person
20816,9351,3189,copied by,Expression,Person
20817,9355,3190,copied by,Expression,Person
20818,9356,3191,copied by,Expression,Person
20819,9357,3189,copied by,Expression,Person
20820,9358,3189,copied by,Expression,Person
20821,9359,3189,copied by,Expression,Person
20822,9360,3189,copied by,Expression,Person
20823,9361,3197,copied by,Expression,Person
20824,9362,3199,copied by,Expression,Person
20825,9364,1930,copied by,Expression,Person
20826,9372,3209,copied by,Expression,Person
20827,9373,3210,copied by,Expression,Person
20828,9376,3212,copied by,Expression,Person
20829,9389,3189,copied by,Expression,Person
20830,9393,3234,copied by,Expression,Person
20831,9394,3189,copied by,Expression,Person
20832,9395,2122,copied by,Expression,Person
20833,9396,3237,copied by,Expression,Person
20834,9401,3238,copied by,Expression,Person
20835,9402,3238,copied by,Expression,Person
20836,9403,3238,copied by,Expression,Person
20837,9404,3238,copied by,Expression,Person
20838,9405,3238,copied by,Expression,Person
20839,9406,3245,copied by,Expression,Person
20840,9407,3245,copied by,Expression,Person
20841,9408,3249,copied by,Expression,Person
20842,9412,3250,copied by,Expression,Person
20843,9415,3255,copied by,Expression,Person
20844,9420,3259,copied by,Expression,Person
20845,9421,3261,copied by,Expression,Person
20846,9422,3262,copied by,Expression,Person
20847,9426,138,copied by,Expression,Person
20848,9428,3265,copied by,Expression,Person
20849,9437,3273,copied by,Expression,Person
20850,9446,3276,copied by,Expression,Person
20851,9454,3280,copied by,Expression,Person
20852,9456,3285,copied by,Expression,Person
20853,9457,3288,copied by,Expression,Person
20854,9458,3288,copied by,Expression,Person
20855,9460,3189,copied by,Expression,Person
20856,9461,3290,copied by,Expression,Person
20857,9463,3293,copied by,Expression,Person
20858,9470,3297,copied by,Expression,Person
20859,9471,3189,copied by,Expression,Person
20860,9472,3300,copied by,Expression,Person
20861,9473,3301,copied by,Expression,Person
20862,9474,3302,copied by,Expression,Person
20863,9475,3302,copied by,Expression,Person
20864,9476,3304,copied by,Expression,Person
20865,9477,3305,copied by,Expression,Person
20866,9478,3307,copied by,Expression,Person
20867,9479,3311,copied by,Expression,Person
20868,9480,3312,copied by,Expression,Person
20869,9483,3315,copied by,Expression,Person
20870,9486,3322,copied by,Expression,Person
20871,9488,3325,copied by,Expression,Person
20872,9493,485,copied by,Expression,Person
20873,9494,3329,copied by,Expression,Person
20874,9496,3305,copied by,Expression,Person
20875,9497,3331,copied by,Expression,Person
20876,9499,3332,copied by,Expression,Person
20877,9500,3333,copied by,Expression,Person
20878,9501,3337,copied by,Expression,Person
20879,9503,3341,copied by,Expression,Person
20880,9508,3348,copied by,Expression,Person
20881,9509,3348,copied by,Expression,Person
20882,9510,3348,copied by,Expression,Person
20883,9511,3348,copied by,Expression,Person
20884,9513,3351,copied by,Expression,Person
20885,9518,3360,copied by,Expression,Person
20886,9519,3311,copied by,Expression,Person
20887,9520,3024,copied by,Expression,Person
20888,9521,2477,copied by,Expression,Person
20889,9522,3364,copied by,Expression,Person
20890,9524,1940,copied by,Expression,Person
20891,9525,3370,copied by,Expression,Person
20892,9526,3374,copied by,Expression,Person
20893,9527,3374,copied by,Expression,Person
20894,9528,3374,copied by,Expression,Person
20895,9529,3374,copied by,Expression,Person
20896,9530,1940,copied by,Expression,Person
20897,9532,3378,copied by,Expression,Person
20898,9536,3385,copied by,Expression,Person
20899,9541,3387,copied by,Expression,Person
20900,9556,3403,copied by,Expression,Person
20901,9558,2143,copied by,Expression,Person
20902,9559,2143,copied by,Expression,Person
20903,9560,2143,copied by,Expression,Person
20904,9562,3408,copied by,Expression,Person
20905,9570,3419,copied by,Expression,Person
20906,9571,1940,copied by,Expression,Person
20907,9572,1940,copied by,Expression,Person
20908,9573,1940,copied by,Expression,Person
20909,9574,1940,copied by,Expression,Person
20910,9579,1942,copied by,Expression,Person
20911,9580,3424,copied by,Expression,Person
20912,9581,3424,copied by,Expression,Person
20913,9584,3106,copied by,Expression,Person
20914,9533,3106,copied by,Expression,Person
20915,9585,3427,copied by,Expression,Person
20916,9586,3430,copied by,Expression,Person
20917,9587,1940,copied by,Expression,Person
20918,9588,3439,copied by,Expression,Person
20919,9600,3445,copied by,Expression,Person
20920,9607,3199,copied by,Expression,Person
20921,9608,791,copied by,Expression,Person
20922,9609,485,copied by,Expression,Person
20923,9611,3457,copied by,Expression,Person
20924,9612,3457,copied by,Expression,Person
20925,9613,3457,copied by,Expression,Person
20926,9614,2530,copied by,Expression,Person
20927,9623,3466,copied by,Expression,Person
20928,9624,3234,copied by,Expression,Person
20929,9626,3473,copied by,Expression,Person
20930,9629,3474,copied by,Expression,Person
20931,9631,3477,copied by,Expression,Person
20932,9644,3199,copied by,Expression,Person
20933,9648,3483,copied by,Expression,Person
20934,9650,3473,copied by,Expression,Person
20935,9651,3493,copied by,Expression,Person
20936,9652,3457,copied by,Expression,Person
20937,9653,3189,copied by,Expression,Person
20938,9664,3155,copied by,Expression,Person
20939,9667,3500,copied by,Expression,Person
20940,9669,3506,copied by,Expression,Person
20941,9670,3508,copied by,Expression,Person
20942,9674,3510,copied by,Expression,Person
20943,9678,3514,copied by,Expression,Person
20944,9681,3517,copied by,Expression,Person
20945,9682,3519,copied by,Expression,Person
20946,9666,3521,copied by,Expression,Person
20947,8666,3521,copied by,Expression,Person
20948,9241,3521,copied by,Expression,Person
20949,9431,3521,copied by,Expression,Person
20950,9589,3521,copied by,Expression,Person
20951,9593,3521,copied by,Expression,Person
20952,9594,3521,copied by,Expression,Person
20953,9595,3521,copied by,Expression,Person
20954,9596,3521,copied by,Expression,Person
20955,9661,3521,copied by,Expression,Person
20956,9684,3524,copied by,Expression,Person
20957,9685,434,copied by,Expression,Person
20958,9686,3530,copied by,Expression,Person
20959,9688,3101,copied by,Expression,Person
20960,9689,3535,copied by,Expression,Person
20961,9692,3537,copied by,Expression,Person
20962,9693,3538,copied by,Expression,Person
20963,9695,3540,copied by,Expression,Person
20964,9696,3544,copied by,Expression,Person
20965,9697,3550,copied by,Expression,Person
20966,9701,3552,copied by,Expression,Person
20967,9704,3560,copied by,Expression,Person
20968,9705,3564,copied by,Expression,Person
20969,9706,3565,copied by,Expression,Person
20970,9707,3567,copied by,Expression,Person
20971,9713,3571,copied by,Expression,Person
20972,9716,3155,copied by,Expression,Person
20973,9722,3578,copied by,Expression,Person
20974,9724,3583,copied by,Expression,Person
20975,9725,3583,copied by,Expression,Person
20976,9726,3583,copied by,Expression,Person
20977,9728,3589,copied by,Expression,Person
20978,9729,3589,copied by,Expression,Person
20979,9730,3589,copied by,Expression,Person
20980,9731,3589,copied by,Expression,Person
20981,9732,3591,copied by,Expression,Person
20982,9733,3592,copied by,Expression,Person
20983,9734,1468,copied by,Expression,Person
20984,9735,1468,copied by,Expression,Person
20985,9736,1468,copied by,Expression,Person
20986,9737,3598,copied by,Expression,Person
20987,9739,3601,copied by,Expression,Person
20988,9741,3604,copied by,Expression,Person
20989,9742,3606,copied by,Expression,Person
20990,9750,3608,copied by,Expression,Person
20991,9753,3610,copied by,Expression,Person
20992,9754,3613,copied by,Expression,Person
20993,9756,3616,copied by,Expression,Person
20994,9764,2122,copied by,Expression,Person
20995,9765,2122,copied by,Expression,Person
20996,9770,3106,copied by,Expression,Person
20997,9773,1940,copied by,Expression,Person
20998,9781,3620,copied by,Expression,Person
20999,9783,3626,copied by,Expression,Person
21000,9793,3589,copied by,Expression,Person
21001,9799,3634,copied by,Expression,Person
21002,9800,3199,copied by,Expression,Person
21003,9801,3199,copied by,Expression,Person
21004,9803,3637,copied by,Expression,Person
21005,9806,3638,copied by,Expression,Person
21006,9809,3640,copied by,Expression,Person
21007,9810,3644,copied by,Expression,Person
21008,9811,3647,copied by,Expression,Person
21009,9817,3651,copied by,Expression,Person
21010,9823,3654,copied by,Expression,Person
21011,9824,3655,copied by,Expression,Person
21012,9826,3658,copied by,Expression,Person
21013,9827,3659,copied by,Expression,Person
21014,9834,3665,copied by,Expression,Person
21015,9835,3666,copied by,Expression,Person
21016,9836,3669,copied by,Expression,Person
21017,9838,3673,copied by,Expression,Person
21018,9839,3199,copied by,Expression,Person
21019,9848,3680,copied by,Expression,Person
21020,9849,3681,copied by,Expression,Person
21021,9852,3199,copied by,Expression,Person
21022,9858,3374,copied by,Expression,Person
21023,9863,2828,copied by,Expression,Person
21024,9864,2039,copied by,Expression,Person
21025,9865,2039,copied by,Expression,Person
21026,9866,2977,copied by,Expression,Person
21027,9870,3689,copied by,Expression,Person
21028,9875,3692,copied by,Expression,Person
21029,9877,3155,copied by,Expression,Person
21030,9878,3693,copied by,Expression,Person
21031,9881,3696,copied by,Expression,Person
21032,9888,3701,copied by,Expression,Person
21033,9889,3702,copied by,Expression,Person
21034,9890,3106,copied by,Expression,Person
21035,9891,3705,copied by,Expression,Person
21036,8712,3705,copied by,Expression,Person
21037,9892,3707,copied by,Expression,Person
21038,9893,2977,copied by,Expression,Person
21039,9894,3713,copied by,Expression,Person
21040,9897,3155,copied by,Expression,Person
21041,9900,3720,copied by,Expression,Person
21042,9902,3722,copied by,Expression,Person
21043,9916,3739,copied by,Expression,Person
21044,9918,3741,copied by,Expression,Person
21045,9917,3740,copied by,Expression,Person
21046,9921,3743,copied by,Expression,Person
21047,9922,3740,copied by,Expression,Person
21048,9926,3751,copied by,Expression,Person
21049,9929,3756,copied by,Expression,Person
21050,9931,3757,copied by,Expression,Person
21051,9934,3765,copied by,Expression,Person
21052,9935,3765,copied by,Expression,Person
21053,9938,3768,copied by,Expression,Person
21054,9939,3769,copied by,Expression,Person
21055,9943,3769,copied by,Expression,Person
21056,9951,3771,copied by,Expression,Person
21057,9956,3777,copied by,Expression,Person
21058,9962,3788,copied by,Expression,Person
21059,9963,3799,copied by,Expression,Person
21060,9978,3812,copied by,Expression,Person
21061,9979,3812,copied by,Expression,Person
21062,9980,3812,copied by,Expression,Person
21063,9981,3814,copied by,Expression,Person
21064,9986,3822,copied by,Expression,Person
21065,9989,3825,copied by,Expression,Person
21066,9990,3832,copied by,Expression,Person
21067,9991,3835,copied by,Expression,Person
21068,9993,3839,copied by,Expression,Person
21069,9994,3841,copied by,Expression,Person
21070,9995,3842,copied by,Expression,Person
21071,9997,3843,copied by,Expression,Person
21072,9998,3844,copied by,Expression,Person
21073,9999,3847,copied by,Expression,Person
21074,10000,3847,copied by,Expression,Person
21075,10001,3847,copied by,Expression,Person
21076,10006,3853,copied by,Expression,Person
21077,10008,3855,copied by,Expression,Person
21078,10011,485,copied by,Expression,Person
21079,10011,3864,copied by,Expression,Person
21080,10012,3866,copied by,Expression,Person
21081,10014,3870,copied by,Expression,Person
21082,10015,3871,copied by,Expression,Person
21083,10016,3873,copied by,Expression,Person
21084,10017,3882,copied by,Expression,Person
21085,10019,3884,copied by,Expression,Person
21086,10021,3889,copied by,Expression,Person
21087,10022,3893,copied by,Expression,Person
21088,10025,3897,copied by,Expression,Person
21089,10026,3898,copied by,Expression,Person
21090,10031,3905,copied by,Expression,Person
21091,10032,3907,copied by,Expression,Person
21092,10033,1211,copied by,Expression,Person
21093,10036,3911,copied by,Expression,Person
21094,10037,3912,copied by,Expression,Person
21095,10040,2041,copied by,Expression,Person
21096,10042,3927,copied by,Expression,Person
21097,10045,3930,copied by,Expression,Person
21098,10050,3937,copied by,Expression,Person
21099,10052,3943,copied by,Expression,Person
21100,10053,3943,copied by,Expression,Person
21101,10060,3948,copied by,Expression,Person
21102,10062,3951,copied by,Expression,Person
21103,10064,3956,copied by,Expression,Person
21104,10068,3959,copied by,Expression,Person
21105,10069,3960,copied by,Expression,Person
21106,10070,3961,copied by,Expression,Person
21107,10071,3964,copied by,Expression,Person
21108,10072,3965,copied by,Expression,Person
21109,10075,3973,copied by,Expression,Person
21110,10076,3982,copied by,Expression,Person
21111,10078,3986,copied by,Expression,Person
21112,10077,3986,copied by,Expression,Person
21113,10079,3988,copied by,Expression,Person
21114,10080,3989,copied by,Expression,Person
21115,10082,3991,copied by,Expression,Person
21116,10083,3991,copied by,Expression,Person
21117,10084,3991,copied by,Expression,Person
21118,10085,3991,copied by,Expression,Person
21119,10087,3996,copied by,Expression,Person
21120,10088,3996,copied by,Expression,Person
21121,10089,3996,copied by,Expression,Person
21122,10090,3996,copied by,Expression,Person
21123,10091,3996,copied by,Expression,Person
21124,10092,3996,copied by,Expression,Person
21125,10093,3996,copied by,Expression,Person
21126,10094,3996,copied by,Expression,Person
21127,10095,3996,copied by,Expression,Person
21128,10096,3996,copied by,Expression,Person
21129,10097,3996,copied by,Expression,Person
21130,10098,4000,copied by,Expression,Person
21131,10101,4007,copied by,Expression,Person
21132,10102,4009,copied by,Expression,Person
21133,10104,4014,copied by,Expression,Person
21134,10106,4017,copied by,Expression,Person
21135,10109,4029,copied by,Expression,Person
21137,10111,4032,copied by,Expression,Person
21138,10112,4037,copied by,Expression,Person
21139,10116,4057,copied by,Expression,Person
21140,10117,3965,copied by,Expression,Person
21141,10122,4063,copied by,Expression,Person
21142,10123,4065,copied by,Expression,Person
21143,10125,4070,copied by,Expression,Person
21144,10127,4073,copied by,Expression,Person
21145,10128,4076,copied by,Expression,Person
21146,10129,4070,copied by,Expression,Person
21147,10130,4070,copied by,Expression,Person
21148,10131,4070,copied by,Expression,Person
21149,10132,4076,copied by,Expression,Person
21150,10133,4076,copied by,Expression,Person
21151,10134,4076,copied by,Expression,Person
21152,10135,4084,copied by,Expression,Person
21153,10138,4091,copied by,Expression,Person
21154,10145,2202,copied by,Expression,Person
21155,10157,4101,copied by,Expression,Person
21156,10172,4118,copied by,Expression,Person
21157,10175,4120,copied by,Expression,Person
21158,10176,4120,copied by,Expression,Person
21159,10177,4120,copied by,Expression,Person
21160,10178,4120,copied by,Expression,Person
21161,10180,4128,copied by,Expression,Person
21162,10181,4128,copied by,Expression,Person
21163,10182,4129,copied by,Expression,Person
21164,10188,4137,copied by,Expression,Person
21165,10189,4137,copied by,Expression,Person
21166,10190,4137,copied by,Expression,Person
21167,10191,4137,copied by,Expression,Person
21168,10192,4138,copied by,Expression,Person
21169,10183,4140,copied by,Expression,Person
21170,10193,4146,copied by,Expression,Person
21171,10194,4146,copied by,Expression,Person
21172,10195,4146,copied by,Expression,Person
21173,10197,4149,copied by,Expression,Person
21174,10198,4152,copied by,Expression,Person
21176,10199,4154,copied by,Expression,Person
21177,10200,4154,copied by,Expression,Person
21178,10210,4163,copied by,Expression,Person
21179,10212,4165,copied by,Expression,Person
21180,10213,4167,copied by,Expression,Person
21181,10215,4176,copied by,Expression,Person
21182,10216,4177,copied by,Expression,Person
21183,10217,4180,copied by,Expression,Person
21184,10218,4183,copied by,Expression,Person
21185,10219,4187,copied by,Expression,Person
21186,10222,13,copied by,Expression,Person
21187,10223,4191,copied by,Expression,Person
21188,10224,4192,copied by,Expression,Person
21189,10226,4195,copied by,Expression,Person
21190,10227,4197,copied by,Expression,Person
21191,10230,4198,copied by,Expression,Person
21192,10169,4114,copied by,Expression,Person
21193,10158,4205,copied by,Expression,Person
21194,10110,4208,copied by,Expression,Person
21195,10235,4207,copied by,Expression,Person
21196,10105,4206,copied by,Expression,Person
21197,10237,4070,copied by,Expression,Person
21198,10238,4211,copied by,Expression,Person
21199,10239,4213,copied by,Expression,Person
21200,10240,4215,copied by,Expression,Person
21201,10241,4216,copied by,Expression,Person
21202,10242,4218,copied by,Expression,Person
21203,10246,4221,copied by,Expression,Person
21204,10245,4221,copied by,Expression,Person
21205,10244,4221,copied by,Expression,Person
21206,10247,4222,copied by,Expression,Person
21207,10248,4223,copied by,Expression,Person
21208,10249,4226,copied by,Expression,Person
21209,10253,4240,copied by,Expression,Person
21210,10259,4250,copied by,Expression,Person
21211,10251,4231,copied by,Expression,Person
21212,10260,4070,copied by,Expression,Person
21213,10262,4258,copied by,Expression,Person
21214,10263,4259,copied by,Expression,Person
21215,10265,4263,copied by,Expression,Person
21216,10267,4264,copied by,Expression,Person
21217,10275,4286,copied by,Expression,Person
21218,10283,4295,copied by,Expression,Person
21219,10284,4298,copied by,Expression,Person
21220,10285,4301,copied by,Expression,Person
21221,10287,4306,copied by,Expression,Person
21222,10290,4312,copied by,Expression,Person
21223,10291,4312,copied by,Expression,Person
21224,10292,4312,copied by,Expression,Person
21225,10293,4312,copied by,Expression,Person
21226,10295,4326,copied by,Expression,Person
21227,10297,4329,copied by,Expression,Person
21228,10298,4329,copied by,Expression,Person
21229,10299,4329,copied by,Expression,Person
21230,10300,4329,copied by,Expression,Person
21231,10301,4329,copied by,Expression,Person
21232,10302,4331,copied by,Expression,Person
21233,10303,4336,copied by,Expression,Person
21234,10307,4342,copied by,Expression,Person
21235,10308,4345,copied by,Expression,Person
21236,10313,4347,copied by,Expression,Person
21237,10314,4347,copied by,Expression,Person
21238,10316,4361,copied by,Expression,Person
21239,10319,4367,copied by,Expression,Person
21240,10320,4367,copied by,Expression,Person
21241,10321,4367,copied by,Expression,Person
21242,10322,4367,copied by,Expression,Person
21243,10323,4367,copied by,Expression,Person
21244,10324,4367,copied by,Expression,Person
21245,10325,4372,copied by,Expression,Person
21246,10327,4375,copied by,Expression,Person
21247,10328,4375,copied by,Expression,Person
21248,10334,4379,copied by,Expression,Person
21741,10695,13210,contains,Manuscript,ManuscriptPart
22047,10901,13519,contains,Manuscript,ManuscriptPart
22844,11461,14320,contains,Manuscript,ManuscriptPart
23235,12023,14711,contains,Manuscript,ManuscriptPart
25449,4615,13210,place of acquisition,Place,ManuscriptPart
25450,4477,13216,place of acquisition,Place,ManuscriptPart
25451,4383,13236,place of acquisition,Place,ManuscriptPart
25452,4656,13435,place of acquisition,Place,ManuscriptPart
25453,4753,13519,place of acquisition,Place,ManuscriptPart
25454,4798,14320,place of acquisition,Place,ManuscriptPart
25455,4897,14711,place of acquisition,Place,ManuscriptPart
25456,4409,14972,place of acquisition,Place,ManuscriptPart
